gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
MGP_FVBNJ_G0037926	chr8	24358513	24496960	-0.206201	2	18.5679	0.850806	1.92846	2
Gm1698	chr8	24579223	24705964	-0.222858	2	17.9234	0.950103	1.92635	2
Tex24	chr8	27145858	27724444	-0.241363	1	20.5333	0.889273	1.93174	2
Dlc1	chr8	33493070	33948684	0.308931	3	24.6863	0.865476	1.84555	2
Mir383	chr8	35026628	35174965	0.335794	3	22.9986	0.978568	1.9053	2
2810404M03Rik	chr8	38691007	38834886	0.321178	3	27.5387	0.915043	4.32582	5
Gm26181	chr8	39433682	39528636	0.241591	2	27.4952	0.943295	1.88766	2
Enpp6	chr8	43701261	43744171	0.228453	2	24.9146	0.944541	1.92094	2
Gpm6a	chr8	51459990	51610340	0.345543	4	29.9084	0.963204	1.28492	2
Gm15882	chr8	54952976	55082464	0.200415	3	19.6635	0.612737	1.96771	2
Mir710	chr8	60740860	61622902	-0.208628	2	18.2315	0.689556	1.92879	2
Marchf1	chr8	61943099	63521262	-0.284743	0	17.7119	0.00488627	4.87345	5
Nat1	chr8	63721654	63772835	-0.36014	2	17.1168	0.745251	1.52296	2
Nat2	chr8	63721654	63772835	-0.36014	2	17.1168	0.745251	1.52296	2
MGP_FVBNJ_G0033430	chr8	65582299	65875401	0.251193	3	29.8419	0.954205	1.87516	2
MGP_FVBNJ_G0033431	chr8	65582299	65875401	0.251193	3	29.8419	0.954205	1.87516	2
Zfp868	chr8	65817904	65893618	0.20784	3	28.6356	0.984121	1.90851	2
Zfp964	chr8	65817904	65893618	0.20784	3	28.6356	0.984121	1.90851	2
Haus8	chr8	67525984	67776365	-0.265529	1	21.3301	0.707145	1.946	2
Myo9b	chr8	67525984	67776365	-0.265529	1	21.3301	0.707145	1.946	2
Abhd8	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Mrpl34	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Dda1	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Ano8	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Gtpbp3	chr8	67736115	67817237	-0.272312	2	20.4273	0.83176	1.82173	2
Potefam3d	chr8	68168496	68255316	0.634014	4	43.0168	0.908848	1.2137	2
Zfp882	chr8	68223672	68261281	0.369172	3	32.2089	0.991614	1.64109	2
Zfp617	chr8	68223672	68261281	0.369172	3	32.2089	0.991614	1.64109	2
Ccnb2-ps	chr8	68223672	68261281	0.369172	3	32.2089	0.991614	1.64109	2
Gm18180	chr8	68223672	68261281	0.369172	3	32.2089	0.991614	1.64109	2
Zfp961	chr8	68261589	68340024	-0.222478	2	22.1352	0.980131	1.94292	2
Cyp4f18	chr8	68261589	68340024	-0.222478	2	22.1352	0.980131	1.94292	2
F2rl3	chr8	69110689	69126288	0.380098	3	28.918	0.929082	1.72047	2
Crry-ps	chr8	70028116	70115419	-0.208289	2	18.7662	0.93016	1.95235	2
Iqcm	chr8	71800601	72189062	0.326905	3	25.4837	0.881885	2.88701	4
Gm38270	chr8	71800601	71898303	0.376182	3	30.1109	0.881885	1.06583	2
Gm10649	chr8	72752738	73471728	0.219655	2	29.4794	0.98485	2.58061	3
MGP_FVBNJ_G0036513	chr8	72752738	72845828	0.395766	2	32.9912	0.98485	1.58602	2
Gab1	chr8	76878764	77315095	0.230895	2	29.7189	0.999681	2.73213	3
Gm27048	chr8	76894967	77315095	0.261366	2	29.5581	0.941833	1.78154	2
Gm4891	chr8	76894967	77315095	0.261366	2	29.5581	0.941833	1.78154	2
Gm4899	chr8	77311126	77841029	0.675584	3	34.7402	0.825033	1.55731	2
Inpp4b	chr8	77840213	78403646	0.403986	3	27.7427	0.867505	1.73008	2
Itfg1	chr8	81878102	82067299	0.238248	3	25.0771	0.991475	1.8298	2
A330008L17Rik	chr8	95757969	95921383	0.314978	3	27.7513	0.98485	6.5054	8
Gm5742	chr8	96159304	96290263	-0.273948	2	15.9099	0.960626	1.72525	2
4932416K20Rik	chr8	99955853	100134076	-0.214025	2	19.7302	0.894506	1.93848	2
Smpd3	chr8	102406771	102631885	0.250226	2	25.1513	0.871013	2.5843	3
St3gal2	chr8	107269213	107332329	-0.326457	2	20.5686	0.899728	2.47527	3
Clec18a	chr8	107449916	107644157	0.423509	3	25.3543	0.689556	1.78092	2
Znrf1	chr8	107910945	108162331	-0.392862	2	17.9046	0.979013	1.89286	2
Wwox	chr8	111078660	113466129	0.206165	2	26.4385	0.894635	1.88062	2
Gm16118	chr8	111078660	113466129	0.206165	2	26.4385	0.894635	1.88062	2
Mphosph6	chr8	114255761	115437233	-0.209255	2	19.0459	0.970469	1.84445	2
Gm10617	chr8	114255761	115437233	-0.209255	2	19.0459	0.970469	1.84445	2
Gm25200	chr8	114255761	115437233	-0.209255	2	19.0459	0.970469	1.84445	2
Cdh13	chr8	115436930	116512511	-0.326158	1	18.9739	0.991327	4.62844	5
Gm26878	chr8	117423859	118144575	-0.250671	2	22.0915	0.397426	1.98235	2
Gm28324	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Fendrr	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Foxf1	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
MGP_FVBNJ_G0009083	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Mthfsd	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Foxc2	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
MGP_FVBNJ_G0036254	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Foxl1	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Gm37609	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
5033426O07Rik	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Gm26815	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Gm26747	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
Gm26784	chr8	117539658	118212287	-0.255651	1	21.9438	0.212663	1.97963	2
1700018B08Rik	chr8	118144585	120152403	-0.304129	1	20.5544	0.487618	1.93848	2
Gm27045	chr8	118144585	120152403	-0.304129	1	20.5544	0.487618	1.93848	2
1700030M09Rik	chr8	118144585	120152403	-0.304129	1	20.5544	0.487618	1.93848	2
Fbxo31	chr8	118144585	120152403	-0.304129	1	20.5544	0.487618	1.93848	2
Gm17786	chr8	118144585	120152403	-0.304129	1	20.5544	0.487618	1.93848	2
Def8	chr8	120150711	120225090	-0.214584	1	22.6568	0.77776	2.90381	3
Afg3l1	chr8	120156515	120712340	-0.289639	2	20.8979	0.970469	1.74264	2
Dbndd1	chr8	120156515	120712340	-0.289639	2	20.8979	0.970469	1.74264	2
Gas8	chr8	120156515	120712340	-0.289639	2	20.8979	0.970469	1.74264	2
MGP_FVBNJ_G0009786	chr8	120156515	120712340	-0.289639	2	20.8979	0.970469	1.74264	2
Taf5l	chr8	120698801	121133854	-0.3694	1	16.9217	0.96892	1.67052	2
Pgbd5	chr8	121132903	121749612	-0.209482	1	20.1449	0.990771	2.80588	3
Tsnax	chr8	121748910	121846389	-0.228463	2	20.063	0.99225	1.87041	2
Aasdhppt	chr9	967120	1154818	0.252685	3	26.3959	0.997375	1.80584	2
Mmp1b	chr9	3995525	4084912	-0.22079	1	26.2332	0.991812	1.84573	2
Deup1	chr9	11826842	12355689	-0.508398	2	25.6937	0.934953	2.83488	3
Slc36a4	chr9	11957849	12355689	-0.735486	2	20.8834	0.954191	1.84042	2
Mtnr1b	chr9	11957849	12355689	-0.735486	2	20.8834	0.954191	1.84042	2
Fat3	chr9	12355477	12955625	-0.812283	0	16.6698	0.0545969	1.79777	2
Bmper	chr9	19385915	20556201	0.206636	2	45.9393	0.991327	1.63497	2
Npsr1	chr9	20553552	21047575	0.295307	3	48.3464	0.970469	2.24994	3
Ntm	chr9	26142369	26722745	0.208899	3	35.9631	0.981088	2.67959	3
Gm5916	chr9	32368337	32469793	0.271387	2	37.5678	0.843535	1.66648	2
Olfr924	chr9	35177348	35209587	0.286772	2	31.7237	0.705214	1.87854	2
Olfr26	chr9	35177348	35209587	0.286772	2	31.7237	0.705214	1.87854	2
Olfr963	chr9	36045777	36080497	0.276213	3	31.8983	0.988331	1.85597	2
Olfr985	chr9	36484631	36636365	-0.249925	2	27.0281	0.586941	1.96491	2
Tmem225	chr9	36484631	36636365	-0.249925	2	27.0281	0.586941	1.96491	2
Olfr986	chr9	36554075	37199812	-0.352158	1	22.5259	0.681854	1.87071	2
Zfp202	chr9	36554075	37199812	-0.352158	1	22.5259	0.681854	1.87071	2
Hspa8	chr9	37199414	37481079	-0.421405	1	21.9983	0.897636	1.75885	2
MGP_FVBNJ_G0039271	chr9	37199414	37481079	-0.421405	1	21.9983	0.897636	1.75885	2
Ubash3b	chr9	37480823	39992016	-0.251209	1	30.7579	0.944541	1.85578	2
Gm23326	chr9	40296606	40392214	-0.269397	2	27.9089	0.587365	1.85162	2
Rnf26	chr9	40560258	40819587	0.221219	3	38.8552	0.959111	1.89608	2
Gm9008	chr9	40560258	40819587	0.221219	3	38.8552	0.959111	1.89608	2
Gm44166	chr9	40560258	40819587	0.221219	3	38.8552	0.959111	1.89608	2
Gm26737	chr9	40560258	40819587	0.221219	3	38.8552	0.959111	1.89608	2
MGP_FVBNJ_G0009791	chr9	40814555	40914928	0.241663	2	34.1942	0.990771	1.82645	2
Layn	chr9	47521119	47971203	0.240716	2	35.9684	0.966019	1.92779	2
Hykk	chr9	51356786	52104298	0.308131	3	29.3359	0.849662	2.72438	3
Trip4	chr9	62528893	62792822	0.262036	3	29.7667	0.992967	2.37212	3
Snx1	chr9	62788506	63256965	0.221586	3	32.139	0.857335	2.62312	3
Ciao2a	chr9	62792832	63256965	0.202212	2	34.4325	0.824677	1.65572	2
Dapk2	chr9	62792832	63256965	0.202212	2	34.4325	0.824677	1.65572	2
Usp3	chr9	63256222	63453858	0.328993	3	31.7595	0.93445	2.56892	3
Gm15563	chr9	63256222	63453858	0.328993	3	31.7595	0.93445	2.56892	3
Car12	chr9	63256975	63453858	0.203696	2	25.6918	0.980131	1.90644	2
Aph1b	chr9	63256975	63497389	0.230559	2	28.1117	0.980131	5.16615	6
Aph1c	chr9	63458917	64341068	0.209396	2	26.3636	0.996918	3.82336	4
Gm28195	chr9	64732688	65109840	-0.226503	2	19.7177	0.640156	1.96633	2
Gm22382	chr9	64732688	65109840	-0.226503	2	19.7177	0.640156	1.96633	2
MGP_FVBNJ_G0038008	chr9	65109850	65183500	-0.277761	1	17.3478	0.691708	1.91454	2
Rora	chr9	65195333	66454549	-0.271407	2	19.0183	0.683083	4.5967	5
Fam81a	chr9	66463511	66887754	-0.280919	2	20.0323	0.62675	2.87391	3
Gm24257	chr9	66785931	66887754	-0.36607	2	18.7627	0.90311	1.87769	2
MGP_FVBNJ_G0007392	chr9	66785931	66887754	-0.36607	2	18.7627	0.90311	1.87769	2
Aldh1a2	chr9	67895915	68457246	-0.216722	2	24.873	0.990254	1.95816	2
Gm27220	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37660	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Tcf12	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm38057	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm38111	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm18821	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37879	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm27152	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37663	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37023	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
A430027C01Rik	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
MGP_FVBNJ_G0009140	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm37137	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm25045	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm7863	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Uba52-ps	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm27188	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Gm7870	chr9	68457990	69165928	-0.299184	2	24.3715	0.715446	1.80003	2
Unc13c	chr9	70220066	70991225	0.262977	3	32.3516	0.686655	3.79217	4
Gcm1	chr9	74674498	74873906	-0.219251	2	30.3158	0.935804	1.20238	2
Fbxo9	chr9	74674498	74873906	-0.219251	2	30.3158	0.935804	1.20238	2
Cilk1	chr9	74674498	74873906	-0.219251	2	30.3158	0.935804	1.20238	2
MGP_FVBNJ_G0009795	chr9	74674498	74873906	-0.219251	2	30.3158	0.935804	1.20238	2
C920006O11Rik	chr9	74674498	74873906	-0.219251	2	30.3158	0.935804	1.20238	2
Gsta4	chr9	74674498	74873906	-0.219251	2	30.3158	0.935804	1.20238	2
Gsta1	chr9	74968989	75134185	-0.289658	3	24.6813	0.987179	4.23376	5
Gsta5	chr9	74968989	75134185	-0.289658	3	24.6813	0.987179	4.23376	5
Gm8074	chr9	74970800	74972820	-0.432761	1	19.965	0.950103	1.73293	2
Ddx43	chr9	75068317	75486180	0.233198	2	41.6173	0.920266	1.73483	2
Gm8093	chr9	75068317	75486180	0.233198	2	41.6173	0.920266	1.73483	2
Cgas	chr9	75068317	75486180	0.233198	2	41.6173	0.920266	1.73483	2
Gm17324	chr9	75068317	75486180	0.233198	2	41.6173	0.920266	1.73483	2
Mto1	chr9	75068317	75486180	0.233198	2	41.6173	0.920266	1.73483	2
Gm27216	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Lca5	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Gm2087	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Gm37307	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Gm28552	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Gm28477	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Sh3bgrl2	chr9	79736302	80170865	0.233788	2	30.2077	0.882527	1.8951	2
Ube2cbp	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Dop1a	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Pgm3	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Rwdd2a	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Me1	chr9	82824803	83548443	-0.28246	2	27.33	0.969695	1.91588	2
Snhg5	chr9	84854689	84920420	-0.22057	2	25.9898	0.960626	1.87016	2
Gm22985	chr9	84854689	84920420	-0.22057	2	25.9898	0.960626	1.87016	2
Zfp949	chr9	84854689	84920420	-0.22057	2	25.9898	0.960626	1.87016	2
Gm26461	chr9	84854689	84920420	-0.22057	2	25.9898	0.960626	1.87016	2
Trim43a	chr9	85193872	85252977	-0.284041	3	23.5698	0.984072	3.36756	4
Trim43c	chr9	85193872	85252977	-0.284041	3	23.5698	0.984072	3.36756	4
Trim43b	chr9	85193872	85252977	-0.284041	3	23.5698	0.984072	3.36756	4
Rasa2	chr9	92775531	93262560	0.216144	3	30.733	0.899678	1.78845	2
Mir2136	chr9	100550112	101131606	-0.38713	2	25.6861	0.852923	1.84162	2
Gm25904	chr9	100550112	101131606	-0.38713	2	25.6861	0.852923	1.84162	2
Cpne4	chr9	101131183	101268571	-0.292932	1	26.3982	0.706235	4.69555	5
MGP_FVBNJ_G0009148	chr9	101131616	101159310	-0.289436	2	25.869	0.710294	1.87437	2
Rnf123	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Mst1	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Mir7088	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Apeh	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Bsn	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
MGP_FVBNJ_G0009153	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
4930447F24Rik	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Gm37201	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Gm37247	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Gm37230	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Dag1	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Nicn1	chr9	104206355	104469621	-0.367975	2	27.1294	0.821804	1.81442	2
Ccdc51	chr9	105228949	105292911	-0.22334	2	26.0748	0.710294	1.88231	2
Gm7628	chr9	105228949	105292911	-0.22334	2	26.0748	0.710294	1.88231	2
Plxnb1	chr9	105228949	105292911	-0.22334	2	26.0748	0.710294	1.88231	2
Fbxw14	chr9	105403739	105777333	-0.683405	1	13.3978	0.98485	1.78864	3
Fbxl2	chr9	110324399	110495431	-0.348436	1	27.7806	0.710294	2.45755	3
Susd5	chr9	110356805	110495431	-0.401314	2	26.8649	0.894139	1.48016	2
4921528I07Rik	chr9	110527430	110559232	0.31541	3	43.5075	0.853807	2.07624	3
Crtap	chr9	110797413	111018691	0.204659	3	32.2543	0.75207	2.74904	3
Azi2	chr9	114558731	114779904	0.453779	3	32.9306	0.854548	1.54143	2
Slc22a13	chr9	115663571	115732450	-0.205721	2	29.0117	0.975867	2.84621	3
MGP_FVBNJ_G0009806	chr9	117354904	117371596	0.216802	3	39.3466	0.791549	1.92216	2
Gm22546	chr10	8417407	8470147	-0.27333	2	26.9112	0.832367	1.9342	2
Phactr2	chr10	10127026	10603023	-0.21595	2	25.3053	0.888529	1.82187	2
Fuca2	chr10	10127026	10603023	-0.21595	2	25.3053	0.888529	1.82187	2
Pex3	chr10	10127026	10603023	-0.21595	2	25.3053	0.888529	1.82187	2
Adat2	chr10	10127026	10603023	-0.21595	2	25.3053	0.888529	1.82187	2
Ect2l	chr10	14915699	15095975	0.368701	3	40.6119	0.976729	1.72404	2
Taar8a	chr10	20849072	21173037	0.223897	2	36.2484	0.986079	1.9357	2
Taar8b	chr10	20849072	21173037	0.223897	2	36.2484	0.986079	1.9357	2
Nkain2	chr10	28309751	29604286	0.283344	2	32.457	0.823717	6.55314	7
Trappc3l	chr10	30638885	30709120	-0.259602	2	28.4875	0.849662	1.88496	2
Calhm5	chr10	30638885	30709120	-0.259602	2	28.4875	0.849662	1.88496	2
Calhm6	chr10	30638885	30709120	-0.259602	2	28.4875	0.849662	1.88496	2
Ascc3	chr10	47207627	47292778	0.217232	3	30.6388	0.826385	1.9235	2
Zfa-ps	chr10	48939106	49842202	-0.261739	2	27.3078	0.965385	1.90932	2
Micu1	chr10	55485731	56264441	0.229435	2	42.4724	0.973623	2.57178	3
Psap	chr10	56264451	56978976	-0.211877	2	30.3198	0.648531	1.92568	2
Gm26947	chr10	56977441	57123811	-0.400898	2	21.3612	0.980131	1.52679	2
Tbata	chr10	57193257	57260922	-0.346726	2	27.1901	0.66176	1.60767	2
Adamts14	chr10	57193257	58290026	-0.294052	2	28.4827	0.66176	3.53501	4
Egr2	chr10	63399226	64756203	-0.307092	2	28.3312	0.968974	1.58779	2
Ado	chr10	63399226	64756203	-0.307092	2	28.3312	0.968974	1.58779	2
Gm10797	chr10	63399226	64756203	-0.307092	2	28.3312	0.968974	1.58779	2
MGP_FVBNJ_G0009330	chr10	66443990	66620352	0.356074	2	33.888	0.96394	1.83501	2
4930533K18Rik	chr10	66954962	67080737	-0.294957	2	27.7083	0.931494	1.88874	2
Gucd1	chr10	71364092	71895401	-0.265602	2	27.063	0.899728	1.74776	2
Adarb1	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Fam207a	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
MGP_FVBNJ_G0005075	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Itgb2	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Pttg1ip	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Sumo3	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Ube2g2	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Mir1930	chr10	73420716	73767629	-0.292377	2	29.8008	0.459515	1.86361	2
Tspear	chr10	73966349	75036202	-0.369494	2	24.8079	0.937741	1.48179	2
1700009J07Rik	chr10	73966349	75036202	-0.369494	2	24.8079	0.937741	1.48179	2
Lrrc3	chr10	73966349	75036202	-0.369494	2	24.8079	0.937741	1.48179	2
Trpm2	chr10	73966349	75036202	-0.369494	2	24.8079	0.937741	1.48179	2
Gm22394	chr10	73966349	75036202	-0.369494	2	24.8079	0.937741	1.48179	2
Gm22871	chr10	73966349	75036202	-0.369494	2	24.8079	0.937741	1.48179	2
Vmn2r81	chr10	75373538	75477122	0.262171	3	25.04	0.93338	1.89011	2
Med16	chr10	76055356	76109720	-0.277285	1	20.8069	0.980131	1.78533	2
MGP_FVBNJ_G0037016	chr10	76055356	76109720	-0.277285	1	20.8069	0.980131	1.78533	2
R3hdm4	chr10	76055356	76109720	-0.277285	1	20.8069	0.980131	1.78533	2
Gna15	chr10	77784029	77900869	0.262385	3	30.8211	0.998721	1.79348	2
AU041133	chr10	78415941	78679559	-0.310643	1	23.5887	0.753973	1.97699	2
Tdg	chr10	78965817	79789668	0.42186	2	41.8182	0.991327	1.58145	3
Pwp1	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
Prdm4	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
Ascl4	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
Rtcb	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
Bpifc	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
A230060F14Rik	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
Fbxo7	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
Gm24430	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
Syn3	chr10	82297936	82971358	-0.204498	2	22.2321	0.961437	1.17296	2
Igf1os	chr10	84208795	84511040	-0.330096	2	19.1977	0.885812	3.60698	4
MGP_FVBNJ_G0037025	chr10	86788962	87533050	-0.217831	2	20.0481	0.93338	1.77697	2
Apaf1	chr10	86788962	87533050	-0.217831	2	20.0481	0.93338	1.77697	2
Gm25390	chr10	86788962	87533050	-0.217831	2	20.0481	0.93338	1.77697	2
Ikbip	chr10	86788962	87533050	-0.217831	2	20.0481	0.93338	1.77697	2
Tmtc3	chr10	96849511	97102132	-0.233945	2	21.163	0.737341	1.92432	2
Cep290	chr10	96849511	97102132	-0.233945	2	21.163	0.737341	1.92432	2
4930430F08Rik	chr10	96849511	97102132	-0.233945	2	21.163	0.737341	1.92432	2
1700017N19Rik	chr10	96849511	97102132	-0.233945	2	21.163	0.737341	1.92432	2
Gm38117	chr10	103597411	103957483	-0.228785	2	21.6872	0.797483	1.92554	2
MGP_FVBNJ_G0007696	chr10	103597411	103957483	-0.228785	2	21.6872	0.797483	1.92554	2
Myf5	chr10	103597411	103957483	-0.228785	2	21.6872	0.797483	1.92554	2
Krr1	chr10	108148722	108226146	-0.550989	2	15.2565	0.852366	1.81223	2
Glipr1	chr10	108148722	108226146	-0.550989	2	15.2565	0.852366	1.81223	2
Glipr1l1	chr10	108406682	108450939	0.344362	2	25.2826	0.947723	1.87737	2
MGP_FVBNJ_G0009344	chr10	111127966	111304365	-0.226679	1	20.8967	0.843157	1.95743	2
MGP_FVBNJ_G0037038	chr10	111204039	111407625	-0.314984	2	19.2986	0.629309	1.92388	2
Tph2	chr10	111406237	111562696	-0.222452	1	20.7082	0.728143	2.90751	3
Lgr5	chr10	111681353	112034637	-0.236612	2	20.998	0.782999	2.86633	3
A930009A15Rik	chr10	111814965	112034637	-0.29698	2	19.1022	0.956332	1.8722	2
Lrrc10	chr10	113312690	113567801	-0.291666	2	21.1444	0.824677	1.86373	2
Cct2	chr10	113312690	113567801	-0.291666	2	21.1444	0.824677	1.86373	2
Frs2	chr10	113312690	113567801	-0.291666	2	21.1444	0.824677	1.86373	2
Mdm1	chr10	114415206	114544804	-0.204358	2	24.4798	0.803871	1.94023	2
Il22	chr10	114415206	114544804	-0.204358	2	24.4798	0.803871	1.94023	2
Ctdsp2	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Mir26a-2	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Mir546	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Avil	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Tsfm	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Eef1akmt3	chr10	123370997	123634248	-0.204532	2	24.7678	0.551242	1.97765	2
Mars1	chr10	123675511	123700273	-0.434969	2	18.4633	0.985571	1.8173	2
Gm6283	chr10	123675511	123700273	-0.434969	2	18.4633	0.985571	1.8173	2
Olfr763	chr10	125446966	125483795	0.212045	3	25.4609	0.992983	1.87409	2
Olfr778-ps1	chr10	125768774	125849727	0.432896	3	27.4929	0.404914	1.90405	2
Olfr786	chr10	125920522	126100090	0.212572	2	25.6992	0.9975	1.90714	2
Vmn2r86	chr10	126924864	126984472	0.311541	2	25.6587	0.987179	1.20133	2
Vmn2r85	chr10	126924864	126984472	0.311541	2	25.6587	0.987179	1.20133	2
4930556J24Rik	chr11	825211	870949	0.444188	3	39.7891	0.778873	1.82365	2
Znrf3	chr11	2277712	2359921	0.352262	3	35.9713	0.805657	1.81174	2
Gm27393	chr11	4815473	4834092	0.277565	3	36.0657	0.879675	1.94223	2
Gm11987	chr11	4881688	4997694	0.278396	2	35.8779	0.956873	1.87418	2
MGP_FVBNJ_G0038298	chr11	4881688	4997694	0.278396	2	35.8779	0.956873	1.87418	2
Zpbp	chr11	8189753	8443382	-0.280257	1	23.2046	0.998549	1.81655	2
Cobl	chr11	9050709	9311605	0.213609	2	35.6769	0.987179	1.95236	2
Cnrip1	chr11	13749007	13991369	-0.611017	1	20.7967	0.33044	2.76595	3
Gm12055	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
Gm12056	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
MGP_FVBNJ_G0017909	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
Gm12058	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
Commd1b	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
B3gnt2	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
Gm20456	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
MGP_FVBNJ_G0038305	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
9130230N09Rik	chr11	19266271	19856180	-0.220394	2	32.4524	0.0782299	1.98295	2
