gene	chromosome	start	end	log2	cn	depth	p_bintest	weight	probes
Gpr62	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Parp3	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Rrp9	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Iqcf1	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
MGP_FVBNJ_G0034997	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Iqcf5	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Iqcf4	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Iqcf6	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
MGP_FVBNJ_G0009801	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Gm28111	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Grm2	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Tex264	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Rad54l2	chr9	102510803	103256270	-0.369683	2	16.883	0.689499	2.88706	3
Dock3	chr9	103256037	104890148	-0.323288	1	16.9039	0.441968	3.87925	4
Pfkfb4	chr9	105173321	105605988	-0.484786	2	13.6984	0.931105	1.28362	2
Shisa5	chr9	105173321	105605988	-0.484786	2	13.6984	0.931105	1.28362	2
Fbxw14	chr9	105605749	106015104	-0.762854	0	8.82022	0.977095	1.96663	3
Lrrc2	chr9	107161195	108740244	-0.266183	2	16.8947	0.986377	4.8954	5
Rtp3	chr9	107330068	108740244	-0.325569	2	15.8908	0.492024	2.91529	3
1700061E17Rik	chr9	107330068	108740244	-0.325569	2	15.8908	0.492024	2.91529	3
Gm10030	chr9	107330068	108740244	-0.325569	2	15.8908	0.492024	2.91529	3
Ltf	chr9	107330068	108740244	-0.325569	2	15.8908	0.492024	2.91529	3
Gm43814	chr9	107330068	108740244	-0.325569	2	15.8908	0.492024	2.91529	3
Ccrl2	chr9	107330068	108740244	-0.325569	2	15.8908	0.492024	2.91529	3
Rp31-ps19	chr9	107330068	108740244	-0.325569	2	15.8908	0.492024	2.91529	3
Gm26409	chr9	107330068	108740244	-0.325569	2	15.8908	0.492024	2.91529	3
MGP_FVBNJ_G0009804	chr9	109700329	110324300	0.278541	2	28.1685	0.998954	1.70459	2
Ubp1	chr9	110323686	110522136	0.785869	4	32.8485	0.973268	1.5292	2
Fbxl2	chr9	110323686	110522136	0.785869	4	32.8485	0.973268	1.5292	2
4921528I07Rik	chr9	110521257	110560330	0.599606	4	23.038	0.942418	1.74687	2
Cmc1	chr9	114626851	115699574	0.331872	2	29.6745	0.950645	1.76294	2
Gm17399	chr9	114626851	115699574	0.331872	2	29.6745	0.950645	1.76294	2
MGP_FVBNJ_G0009805	chr9	114626851	115699574	0.331872	2	29.6745	0.950645	1.76294	2
Slc22a14	chr9	115699270	116730406	0.46057	4	30.0249	0.889134	3.58837	4
Slc22a13	chr9	115699270	115732764	0.828054	4	39.0315	0.889134	1.65102	2
Xirp1	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Cx3cr1	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Ccr8	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Slc25a38	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Rpsa	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Snora62	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Gm24044	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Gm26448	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Mobp	chr9	116547377	120546378	-0.222039	2	20.6064	0.991466	1.96869	2
Plekhg1	chr10	500272	1095808	-0.335831	2	20.6176	0.833116	1.8715	2
Gm16149	chr10	500272	1095808	-0.335831	2	20.6176	0.833116	1.8715	2
MGP_FVBNJ_G0036290	chr10	500272	1095808	-0.335831	2	20.6176	0.833116	1.8715	2
Gm16148	chr10	500272	1095808	-0.335831	2	20.6176	0.833116	1.8715	2
Mthfd1l	chr10	500272	1095808	-0.335831	2	20.6176	0.833116	1.8715	2
Gm16074	chr10	500272	1095808	-0.335831	2	20.6176	0.833116	1.8715	2
Gm25515	chr10	500272	1095808	-0.335831	2	20.6176	0.833116	1.8715	2
Gm25369	chr10	500272	1095808	-0.335831	2	20.6176	0.833116	1.8715	2
Akap12	chr10	1097087	1312527	-0.352067	2	21.8508	0.892717	2.70213	3
Zbtb2	chr10	1097087	1312527	-0.352067	2	21.8508	0.892717	2.70213	3
Gm13294	chr10	1097087	1312527	-0.352067	2	21.8508	0.892717	2.70213	3
Rmnd1	chr10	1312066	1654303	-0.274024	1	23.3528	0.987354	3.70804	4
MGP_FVBNJ_G0007639	chr10	8630932	8719733	0.216983	2	24.0168	0.939313	1.9243	2
MGP_FVBNJ_G0038231	chr10	8630932	8719733	0.216983	2	24.0168	0.939313	1.9243	2
Taar7e	chr10	20756836	21177026	0.506677	3	29.921	0.892945	2.79344	3
Nkain2	chr10	28436333	29700010	0.603276	3	26.9874	0.961109	3.39226	4
Trdn	chr10	29699568	30092945	0.700926	4	28.0661	0.936706	1.59767	2
Frk	chr10	31067506	31887416	0.34105	3	25.331	0.942404	2.84434	3
Lama4	chr10	35520327	36534589	0.917859	5	31.4665	0.232362	2.76154	3
Slc16a10	chr10	36536043	36680552	-0.374457	2	21.4182	0.969079	1.91485	2
Gm25613	chr10	36536043	36680552	-0.374457	2	21.4182	0.969079	1.91485	2
Grik2	chr10	45591838	46464799	0.27405	3	26.2297	0.997836	2.87956	3
MGP_FVBNJ_G0009329	chr10	59004386	59144672	-0.216346	1	25.3656	0.200075	2.97762	3
Slc25a16	chr10	59004386	59144672	-0.216346	1	25.3656	0.200075	2.97762	3
Gm25862	chr10	59004386	59144672	-0.216346	1	25.3656	0.200075	2.97762	3
Gm16128	chr10	59004386	59144672	-0.216346	1	25.3656	0.200075	2.97762	3
Dna2	chr10	59004386	59144672	-0.216346	1	25.3656	0.200075	2.97762	3
Rufy2	chr10	59004386	59366140	-0.207258	1	25.2416	0.200075	4.96358	5
1700023F02Rik	chr10	62229523	62878430	0.383081	3	27.7558	0.927466	2.87231	3
Gm20609	chr10	67359859	67482916	-0.247996	2	24.5597	0.993792	2.94615	3
Cisd1	chr10	67359859	67482916	-0.247996	2	24.5597	0.993792	2.94615	3
Ipmk	chr10	67359859	67627382	-0.262958	2	23.8619	0.993792	3.90522	4
Pcdh15	chr10	69081350	71321568	-0.251427	2	21.916	0.716414	8.80711	9
MGP_FVBNJ_G0036148	chr10	69081350	69471364	-0.220496	2	21.8753	0.716414	1.98068	2
Gm37438	chr10	69081350	69471364	-0.220496	2	21.8753	0.716414	1.98068	2
Gm5778	chr10	69081350	69471364	-0.220496	2	21.8753	0.716414	1.98068	2
Gm15397	chr10	69507730	69795131	-0.200312	2	22.4629	0.974114	1.98011	2
Gm6407	chr10	69635427	69905024	-0.219427	1	21.872	0.683863	1.97821	2
Specc1l	chr10	71321326	71461331	-0.430974	1	22.6963	0.784777	1.87945	2
Gucd1	chr10	71397185	71891428	-0.274827	2	25.1042	0.937716	3.87651	4
Snrpd3	chr10	71492382	71891428	-0.315551	2	24.1426	0.559048	2.88258	3
Lrrc75b	chr10	71492382	71891428	-0.315551	2	24.1426	0.559048	2.88258	3
Ggt1	chr10	71492382	71891428	-0.315551	2	24.1426	0.559048	2.88258	3
Ggt5	chr10	71492382	71891428	-0.315551	2	24.1426	0.559048	2.88258	3
Gm9985	chr10	71492382	71891428	-0.315551	2	24.1426	0.559048	2.88258	3
Gm26402	chr10	71492382	71891428	-0.315551	2	24.1426	0.559048	2.88258	3
Gm9794	chr10	71492382	71891428	-0.315551	2	24.1426	0.559048	2.88258	3
Mif	chr10	71891096	72068424	-0.432758	1	21.5171	0.913954	1.88718	2
Vmn2r81	chr10	75427105	75545191	0.595542	4	21.2005	0.951113	1.66416	2
Vmn2r82	chr10	75535874	75604973	0.386646	3	18.2357	0.685019	1.90657	2
Gm4924	chr10	78679851	79784552	0.303657	3	22.8634	0.982004	1.92815	2
Syn3	chr10	82525383	82990131	0.274894	2	26.134	0.935676	1.741	2
MGP_FVBNJ_G0002829	chr10	82525383	82990131	0.274894	2	26.134	0.935676	1.741	2
Gm15990	chr10	82525383	82990131	0.274894	2	26.134	0.935676	1.741	2
Timp3	chr10	82525383	82990131	0.274894	2	26.134	0.935676	1.741	2
Ano4	chr10	85461512	87528021	-0.201351	2	16.3166	0.971278	1.97166	2
Gas2l3	chr10	85461512	87528021	-0.201351	2	16.3166	0.971278	1.97166	2
Nr1h4	chr10	85461512	87528021	-0.201351	2	16.3166	0.971278	1.97166	2
Slc17a8	chr10	85461512	87528021	-0.201351	2	16.3166	0.971278	1.97166	2
Gm5426	chr10	92585986	92922874	-0.249467	1	16.2592	0.430798	1.98822	2
Gm20091	chr10	92696699	93057525	-0.243528	2	16.1942	0.0415321	1.99117	2
Gm26278	chr10	97825380	97948235	0.341409	2	16.7961	0.913497	1.78989	2
Mgat4c	chr10	98222591	99159476	0.285139	5	16.2942	0.613884	6.32464	7
Gm22945	chr10	100789411	100954983	-0.207473	2	15.1458	0.985735	1.97387	2
Tmtc2	chr10	101562545	102093938	-0.485262	0	14.6052	0.176052	2.82607	3
Mettl25	chr10	101945659	102187171	-0.294008	2	15.6628	0.860083	1.94148	2
MGP_FVBNJ_G0036300	chr10	101945659	102187171	-0.294008	2	15.6628	0.860083	1.94148	2
Gm25342	chr10	102252360	102343979	-0.303793	2	14.1888	0.89925	2.83995	3
Acss3	chr10	103221730	103849587	0.351783	3	20.7379	0.786549	6.76341	7
Ptprq	chr10	103846531	104261963	0.453773	3	22.8206	0.956935	1.84861	2
Syt1	chr10	105110069	105821776	0.248696	4	19.6757	0.939244	1.81472	2
Rab3ip	chr10	113237701	113312341	0.217038	2	22.4489	0.999675	1.89212	2
Gm10271	chr10	113237701	113312341	0.217038	2	22.4489	0.999675	1.89212	2
D630029K05Rik	chr10	113237701	113312341	0.217038	2	22.4489	0.999675	1.89212	2
Frs2	chr10	113401115	113707235	-0.205358	2	18.7754	0.17694	2.98277	3
MGP_FVBNJ_G0038281	chr10	113401115	113707235	-0.205358	2	18.7754	0.17694	2.98277	3
Yeats4	chr10	113401115	113707235	-0.205358	2	18.7754	0.17694	2.98277	3
9530003J23Rik	chr10	113401115	113707235	-0.205358	2	18.7754	0.17694	2.98277	3
Gm10936	chr10	113401115	113707235	-0.205358	2	18.7754	0.17694	2.98277	3
Lyz2	chr10	113578749	113710651	-0.380781	2	15.3075	0.515399	2.88484	3
Lyz1	chr10	113578749	113710651	-0.380781	2	15.3075	0.515399	2.88484	3
Cpsf6	chr10	113578749	113710651	-0.380781	2	15.3075	0.515399	2.88484	3
1700064J06Rik	chr10	115294838	115629831	-0.494354	2	13.3279	0.96769	1.89509	2
Cand1	chr10	115294838	115629831	-0.494354	2	13.3279	0.96769	1.89509	2
1700025F24Rik	chr10	115727837	116424837	-0.200874	2	17.7964	0.952967	1.97787	2
Grip1os3	chr10	115727837	116424837	-0.200874	2	17.7964	0.952967	1.97787	2
Gm16321	chr10	115727837	116424837	-0.200874	2	17.7964	0.952967	1.97787	2
Arhgap9	chr10	123700400	124193718	-0.319681	2	16.1135	0.980001	1.89852	2
Gli1	chr10	123700400	124193718	-0.319681	2	16.1135	0.980001	1.89852	2
Inhbe	chr10	123700400	124193718	-0.319681	2	16.1135	0.980001	1.89852	2
Inhbc	chr10	123700400	124193718	-0.319681	2	16.1135	0.980001	1.89852	2
R3hdm2	chr10	123700400	124193718	-0.319681	2	16.1135	0.980001	1.89852	2
Dgka	chr10	125170855	125482312	0.486837	3	19.8309	0.976506	1.85736	2
Olfr766-ps1	chr10	125514683	125660272	-0.401598	2	14.733	0.930614	1.85368	2
Olfr764-ps1	chr10	125514683	125660272	-0.401598	2	14.733	0.930614	1.85368	2
MGP_FVBNJ_G0005111	chr10	125514683	125660272	-0.401598	2	14.733	0.930614	1.85368	2
Olfr767	chr10	125514683	125660272	-0.401598	2	14.733	0.930614	1.85368	2
Olfr815	chr10	126365628	126422727	-0.37166	2	13.2887	0.904521	2.87593	3
Olfr814	chr10	126365628	126422727	-0.37166	2	13.2887	0.904521	2.87593	3
Olfr816	chr10	126423579	126630197	-0.256504	2	16.3124	0.857732	2.91605	3
MGP_FVBNJ_G0039721	chr10	126423579	126630197	-0.256504	2	16.3124	0.857732	2.91605	3
Olfr818	chr10	126423579	126630197	-0.256504	2	16.3124	0.857732	2.91605	3
Olfr819	chr10	126423579	126630197	-0.256504	2	16.3124	0.857732	2.91605	3
Gm10310	chr10	126423579	126630197	-0.256504	2	16.3124	0.857732	2.91605	3
Olfr823	chr10	126629313	126842623	-0.36557	1	15.5616	0.944376	1.91057	2
Olfr824	chr10	126629313	126842623	-0.36557	1	15.5616	0.944376	1.91057	2
Gm11949	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Gm11950	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Gm11951	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Tug1	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
MGP_FVBNJ_G0009348	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
MGP_FVBNJ_G0009349	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
MGP_FVBNJ_G0009350	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
MGP_FVBNJ_G0009351	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Morc2a	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
MGP_FVBNJ_G0037044	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Gm16518	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Osbp2	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Gm24013	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Gm11952	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
4921536K21Rik	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Dusp18	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Slc35e4	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Tcn2	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
4930556J24Rik	chr11	421429	2417271	0.30633	2	37.6145	0.892963	1.87322	2
Gm11996	chr11	7035419	7240114	-0.245385	2	21.5112	0.925725	1.94471	2
4933407K13Rik	chr11	11562913	11890422	-0.408444	1	21.2945	0.983948	1.72939	2
MGP_FVBNJ_G0037048	chr11	12100074	12593454	0.266637	2	24.1852	0.929118	1.93507	2
Gm25490	chr11	12100074	12593454	0.266637	2	24.1852	0.929118	1.93507	2
Gm12010	chr11	12100074	12593454	0.266637	2	24.1852	0.929118	1.93507	2
Gm12018	chr11	14649991	16400677	0.232511	2	23.3578	0.971658	1.88821	2
Actr2	chr11	16679359	18852876	0.478996	3	31.5954	0.944376	1.86497	2
Ehbp1	chr11	18852091	19830976	0.470555	3	32.953	0.861153	4.59673	5
1700061J23Rik	chr11	19719530	22338819	0.248846	2	29.9456	0.999675	1.89566	2
Gm24398	chr11	19719530	22338819	0.248846	2	29.9456	0.999675	1.89566	2
5730522E02Rik	chr11	22338424	22836783	0.455818	3	33.0335	0.787087	1.87748	2
Gm12108	chr11	28731184	29783437	-0.380475	2	27.5185	0.998129	2.25338	3
Gm12109	chr11	28731184	29783437	-0.380475	2	27.5185	0.998129	2.25338	3
Il9r	chr11	28731184	29783437	-0.380475	2	27.5185	0.998129	2.25338	3
Gm12132	chr11	36721295	37252457	-0.579039	2	17.277	0.884585	1.53822	2
Gm23123	chr11	37252742	37324560	-0.477896	1	22.7694	0.786549	1.90532	2
Gm12175	chr11	43466219	43559428	0.26214	2	36.5648	0.976279	1.88854	2
Gm12187	chr11	45717852	46026361	-0.418708	1	29.5179	0.993792	2.85512	3
Olfr56	chr11	45717852	46026361	-0.418708	1	29.5179	0.993792	2.85512	3
Zfp354c	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Zfp879	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Grm6	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Gm12660	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Zfp454	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Zfp2	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Zfp354b	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
4933414I15Rik	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Prop1	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Olfr1379-ps1	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Olfr1378	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Gm12661	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
Olfr1377	chr11	47525719	47916846	-0.524446	2	27.4976	0.955496	1.58971	2
1700024J04Rik	chr11	47916610	48263093	-0.558231	0	27.2381	0.885243	1.58807	2
Zcchc10	chr11	50099789	50186907	0.402413	3	27.6741	0.751314	1.88773	2
Gm11188	chr11	50099789	50186907	0.402413	3	27.6741	0.751314	1.88773	2
Aff4	chr11	50099789	50753884	0.23544	3	27.8909	0.751314	3.83275	4
Gm25930	chr11	50099789	50186907	0.402413	3	27.6741	0.751314	1.88773	2
Meikin	chr11	51221969	51253570	1.01375	5	45.6058	0.934862	2.25063	3
MGP_FVBNJ_G0009358	chr11	54798150	55247872	-0.218232	2	23.0617	0.865608	1.96291	2
Gm12249	chr11	54798150	55247872	-0.218232	2	23.0617	0.865608	1.96291	2
Larp1	chr11	54798150	55247872	-0.218232	2	23.0617	0.865608	1.96291	2
Gm12248	chr11	54798150	55247872	-0.218232	2	23.0617	0.865608	1.96291	2
Gm12247	chr11	54798150	55247872	-0.218232	2	23.0617	0.865608	1.96291	2
Cnot8	chr11	54798150	55247872	-0.218232	2	23.0617	0.865608	1.96291	2
Lypd8	chr11	55183211	55338541	-0.223136	1	20.1661	0.961109	1.96065	2
Gm12252	chr11	55183211	55338541	-0.223136	1	20.1661	0.961109	1.96065	2
1810065E05Rik	chr11	55255469	55411966	-0.275478	2	21.299	0.889134	1.97429	2
Gm12253	chr11	55255469	55411966	-0.275478	2	21.299	0.889134	1.97429	2
Lypd9	chr11	55255469	55411966	-0.275478	2	21.299	0.889134	1.97429	2
Olfr30	chr11	55255469	55411966	-0.275478	2	21.299	0.889134	1.97429	2
Olfr333-ps1	chr11	55255469	55411966	-0.275478	2	21.299	0.889134	1.97429	2
Olfr332	chr11	55255469	55411966	-0.275478	2	21.299	0.889134	1.97429	2
Olfr331	chr11	55403633	55509395	-0.273582	1	20.6145	0.474577	2.94686	3
Olfr224	chr11	55403633	55509395	-0.273582	1	20.6145	0.474577	2.94686	3
Trim58	chr11	55468036	55564427	-0.216253	2	20.1622	0.952431	1.9689	2
MGP_FVBNJ_G0038322	chr11	55468036	55564427	-0.216253	2	20.1622	0.952431	1.9689	2
Olfr317	chr11	55468036	55564427	-0.216253	2	20.1622	0.952431	1.9689	2
Olfr322	chr11	55468036	55564427	-0.216253	2	20.1622	0.952431	1.9689	2
Gm12714	chr11	56792897	57565048	-0.332816	2	21.4207	0.826073	2.59375	3
1810063I02Rik	chr11	56792897	57565048	-0.332816	2	21.4207	0.826073	2.59375	3
Med9os	chr11	56792897	57565048	-0.332816	2	21.4207	0.826073	2.59375	3
Med9	chr11	56792897	57565048	-0.332816	2	21.4207	0.826073	2.59375	3
Rasd1	chr11	56792897	57565048	-0.332816	2	21.4207	0.826073	2.59375	3
Pemt	chr11	56792897	57565048	-0.332816	2	21.4207	0.826073	2.59375	3
Vps53	chr11	73242090	74671132	0.493612	3	45.2593	0.998954	1.84461	2
Glod4	chr11	73242090	74671132	0.493612	3	45.2593	0.998954	1.84461	2
Taok1	chr11	74670931	76216185	0.257829	3	43.0474	0.922804	1.89288	2
Fndc8	chr11	80029225	80164470	-0.238481	1	37.0228	0.940715	2.94318	3
Nle1	chr11	80046582	80164470	-0.223378	2	37.3401	0.821615	1.96785	2
Unc45b	chr11	80046582	80164470	-0.223378	2	37.3401	0.821615	1.96785	2
Unc45bos	chr11	80046582	80164470	-0.223378	2	37.3401	0.821615	1.96785	2
Slfn5os	chr11	80046582	80164470	-0.223378	2	37.3401	0.821615	1.96785	2
Slfn5	chr11	80046582	80164470	-0.223378	2	37.3401	0.821615	1.96785	2
Gm11424	chr11	80046582	80164470	-0.223378	2	37.3401	0.821615	1.96785	2
Aatf	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
Lhx1	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
Lhx1os	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
1700109G15Rik	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
Gm11431	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
Mrm1	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
Dhrs11	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
4930502E09Rik	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
Ggnbp2	chr11	81709163	83897372	0.251755	2	44.6467	0.871719	1.83376	2
Vmp1	chr11	83897120	88513854	0.228029	3	41.94	0.946364	1.83289	2
Fbxl20	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Gm11632	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Med1	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Cdk12	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
MGP_FVBNJ_G0007816	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Mir5119	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
MGP_FVBNJ_G0036316	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Gm20644	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Neurod2	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Ppp1r1b	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
1700003D09Rik	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Stard3	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Tcap	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Pnmt	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Pgap3	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Erbb2	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
MGP_FVBNJ_G0037105	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Mien1	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Gm12352	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Grb7	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Ikzf3	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Gm25106	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Zpbp2	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Ormdl3	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Lrrc3c	chr11	95467064	96732525	0.211987	2	41.3026	0.946761	1.91291	2
Ramp2	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Vps25	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Wnk4	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Gm11615	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Coa3	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Cntd1	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Becn1	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Gm11617	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Psme3	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Aoc2	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Aoc3	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Gm28156	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Gm11618	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Gm11619	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
MGP_FVBNJ_G0007821	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
G6pc	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Gm25475	chr11	98796518	99112137	0.211363	2	39.2185	0.8314	1.87911	2
Nbr1	chr11	99111742	100122750	0.222219	3	39.3321	0.917865	1.87886	2
Gm11708	chr11	104615756	104748387	-0.205431	2	33.6261	0.949567	1.98054	2
MGP_FVBNJ_G0003025	chr11	104615756	104748387	-0.205431	2	33.6261	0.949567	1.98054	2
Abca8a	chr11	107706405	108009254	0.456612	3	39.8652	0.928314	1.89589	2
Gm11735	chr11	114535111	115804737	0.501261	3	69.4234	0.92563	2.6566	3
Cbr2	chr11	118723513	118782991	-0.350771	2	22.1921	0.979685	1.91424	2
Adcy3	chr12	981997	2594451	0.225067	2	22.0767	0.916303	1.80882	2
Cenpo	chr12	981997	2594451	0.225067	2	22.0767	0.916303	1.80882	2
Ptrhd1	chr12	981997	2594451	0.225067	2	22.0767	0.916303	1.80882	2
Ncoa1	chr12	981997	2594451	0.225067	2	22.0767	0.916303	1.80882	2
Gm4929	chr12	10427178	11124592	-0.48464	2	13.1141	0.916478	1.78934	2
Odc1	chr12	14243687	15353929	-0.713609	1	11.925	0.789966	1.86395	2
Gm22748	chr12	14243687	15353929	-0.713609	1	11.925	0.789966	1.86395	2
Snx13	chr12	31762930	34831208	0.421239	5	19.4435	0.579298	1.80369	2
Scin	chr12	36745929	38012005	0.841705	5	18.9667	0.321986	1.77697	2
Gm7456	chr12	45514164	48120817	0.294091	2	19.5592	0.984747	1.87724	2
Rpl31-ps17	chr12	51016904	51185741	-0.630548	1	10.8376	0.988218	1.81013	2
Srp54c	chr12	51463627	51504870	-0.59405	1	11.9091	0.902688	1.84464	2
Nkx2-1	chr12	52740870	53177105	0.3759	2	20.7235	0.955476	1.77496	2
Gm26973	chr12	52740870	53177105	0.3759	2	20.7235	0.955476	1.77496	2
Slc25a21	chr12	53176834	53744571	0.717297	5	19.3825	0.793456	1.69967	2
Fbxo33	chr12	55482897	55695609	-0.246466	2	16.2285	0.983447	1.93944	2
Gm5185	chr12	59207322	59594553	0.214457	2	16.7871	0.944376	1.88437	2
Abhd12b	chr12	66109730	67286799	0.251344	3	20.9403	0.929511	1.8555	2
MGP_FVBNJ_G0007878	chr12	72923622	73061694	0.217544	2	21.4854	0.916983	1.93646	2
Gm24994	chr12	73960646	74283704	0.35685	2	23.1009	0.946856	1.65737	2
